backbone,checkpoint,cpu_percent,cuda_memory_allocated_mb,cuda_memory_reserved_mb,dataset,epoch,event,function,global_step,gpu_memory_total_mb,gpu_memory_used_mb,gpu_utilization_percent,hostname,max_cuda_memory_allocated_mb,max_cuda_memory_reserved_mb,pair_mode,pid,rss_mb,run_id,runtime_log,seconds_since_start,seed,shots,step,timestamp,val_top1
,,0.0,595.78955078125,1838.0,,19,runtime_step,train_stage1,740,23034.0,2554.875,98,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,157.79774178699998,,,20,2026-05-10T09:34:55.402817Z,
,,0.0,595.78955078125,1838.0,,19,runtime_step,train_stage1,760,23034.0,2554.875,97,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,160.325814872,,,40,2026-05-10T09:34:57.932861Z,
,,0.0,595.78955078125,1838.0,,20,runtime_step,train_stage1,780,23034.0,2554.875,98,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,164.813833687,,,20,2026-05-10T09:35:02.417333Z,
,,0.0,595.78955078125,1838.0,,20,runtime_step,train_stage1,800,23034.0,2554.875,98,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,167.339379515,,,40,2026-05-10T09:35:04.946291Z,
,,0.0,595.78955078125,1838.0,,21,runtime_step,train_stage1,820,23034.0,2554.875,93,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,171.901713541,,,20,2026-05-10T09:35:09.506505Z,
,,0.0,595.78955078125,1838.0,,21,runtime_step,train_stage1,840,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,174.426944413,,,40,2026-05-10T09:35:12.033251Z,
,,0.0,595.78955078125,1838.0,,22,runtime_step,train_stage1,860,23034.0,2554.875,98,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,178.92656474499998,,,20,2026-05-10T09:35:16.531360Z,
,,0.0,595.78955078125,1838.0,,22,runtime_step,train_stage1,880,23034.0,2554.875,81,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,181.51719369999998,,,40,2026-05-10T09:35:19.124066Z,
,,0.0,595.78955078125,1838.0,,23,runtime_step,train_stage1,900,23034.0,2554.875,94,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,186.282288594,,,20,2026-05-10T09:35:23.886238Z,
,,0.0,595.78955078125,1838.0,,23,runtime_step,train_stage1,920,23034.0,2554.875,94,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,188.81310823299998,,,40,2026-05-10T09:35:26.419898Z,
,,0.0,595.78955078125,1838.0,,24,runtime_step,train_stage1,940,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,193.303988832,,,20,2026-05-10T09:35:30.908813Z,
,,0.0,595.78955078125,1838.0,,24,runtime_step,train_stage1,960,23034.0,2554.875,96,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,195.847966782,,,40,2026-05-10T09:35:33.454167Z,
,,0.0,595.78955078125,1838.0,,25,runtime_step,train_stage1,980,23034.0,2554.875,97,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,200.498820831,,,20,2026-05-10T09:35:38.103788Z,
,,0.0,595.78955078125,1838.0,,25,runtime_step,train_stage1,1000,23034.0,2554.875,94,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,203.04821002,,,40,2026-05-10T09:35:40.654269Z,
,,0.0,595.78955078125,1838.0,,26,runtime_step,train_stage1,1020,23034.0,2554.875,98,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,207.493940888,,,20,2026-05-10T09:35:45.099051Z,
,,0.0,595.78955078125,1838.0,,26,runtime_step,train_stage1,1040,23034.0,2554.875,94,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,210.030680914,,,40,2026-05-10T09:35:47.635825Z,
,,0.0,595.78955078125,1838.0,,27,runtime_step,train_stage1,1060,23034.0,2554.875,93,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,214.550800221,,,20,2026-05-10T09:35:52.155538Z,
,,0.0,595.78955078125,1838.0,,27,runtime_step,train_stage1,1080,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,217.095198617,,,40,2026-05-10T09:35:54.702264Z,
,,0.0,595.78955078125,1838.0,,28,runtime_step,train_stage1,1100,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,221.706701185,,,20,2026-05-10T09:35:59.311185Z,
,,0.0,595.78955078125,1838.0,,28,runtime_step,train_stage1,1120,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,224.249605562,,,40,2026-05-10T09:36:01.856754Z,
,,0.0,595.78955078125,1838.0,,29,runtime_step,train_stage1,1140,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,228.642032856,,,20,2026-05-10T09:36:06.247032Z,
,,0.0,595.78955078125,1838.0,,29,runtime_step,train_stage1,1160,23034.0,2554.875,93,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,231.179550359,,,40,2026-05-10T09:36:08.786550Z,
,,0.0,595.78955078125,1838.0,,30,runtime_step,train_stage1,1180,23034.0,2554.875,97,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,235.569411732,,,20,2026-05-10T09:36:13.173929Z,
,,0.0,595.78955078125,1838.0,,30,runtime_step,train_stage1,1200,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,238.10158491299998,,,40,2026-05-10T09:36:15.708658Z,
,,0.0,595.78955078125,1838.0,,31,runtime_step,train_stage1,1220,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,242.615323878,,,20,2026-05-10T09:36:20.220169Z,
,,0.0,595.78955078125,1838.0,,31,runtime_step,train_stage1,1240,23034.0,2554.875,91,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,245.17892610799998,,,40,2026-05-10T09:36:22.785732Z,
,,0.0,595.78955078125,1838.0,,32,runtime_step,train_stage1,1260,23034.0,2554.875,93,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,249.704776483,,,20,2026-05-10T09:36:27.309277Z,
,,0.0,595.78955078125,1838.0,,32,runtime_step,train_stage1,1280,23034.0,2554.875,96,modal,1301.78857421875,1838.0,,2,4894.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,252.26270147799997,,,40,2026-05-10T09:36:29.869757Z,
,,0.0,595.78955078125,1838.0,,33,runtime_step,train_stage1,1300,23034.0,2554.875,96,modal,1301.78857421875,1838.0,,2,4895.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,256.675346514,,,20,2026-05-10T09:36:34.280084Z,
,,0.0,595.78955078125,1838.0,,33,runtime_step,train_stage1,1320,23034.0,2554.875,94,modal,1301.78857421875,1838.0,,2,4895.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,259.237421965,,,40,2026-05-10T09:36:36.844317Z,
,,0.0,595.78955078125,1838.0,,34,runtime_step,train_stage1,1340,23034.0,2554.875,95,modal,1301.78857421875,1838.0,,2,4895.87109375,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,264.110905714,,,20,2026-05-10T09:36:41.715602Z,
,,0.0,595.78955078125,1838.0,,34,runtime_step,train_stage1,1360,23034.0,2554.875,96,modal,1301.78857421875,1838.0,,2,4895.875,promptsrc-nc-main-20260510-192529,/vol/runs/promptsrc-nc-main-20260510-192529/stage1/eurosat/shot16/seed1/ViT-B-16/logs/runtime.jsonl,266.675315246,,,40,2026-05-10T09:36:44.282255Z,
