dataset,edge_disagreement,mean_confidence,mean_entropy,mean_js,mean_real_cosine,mean_shuffled_cosine,method,pair_mode,run_id,seed,shots,shuffle_weak_shuffled_control
oxford_flowers,0.07272094488143921,0.8918537497520447,0.4148426055908203,0.04975739121437073,0.9480479955673218,0.795025110244751,PromptSRC,none,promptsrc-nc-main-20260510-192533,1,16,
oxford_flowers,0.057063326239585876,0.9043639302253723,0.370851069688797,0.04356757551431656,0.9480479955673218,0.795025110244751,PromptSRC-NC real,real,promptsrc-nc-main-20260510-192533,1,16,
oxford_flowers,0.07411273568868637,0.8858414888381958,0.4402622878551483,0.050641074776649475,0.9480479955673218,0.795025110244751,PromptSRC-NC shuffled,shuffled,promptsrc-nc-main-20260510-192533,1,16,
