backbone,checkpoint,cpu_percent,cuda_memory_allocated_mb,cuda_memory_reserved_mb,dataset,epoch,event,function,global_step,gpu_memory_total_mb,gpu_memory_used_mb,gpu_utilization_percent,hostname,max_cuda_memory_allocated_mb,max_cuda_memory_reserved_mb,pair_mode,pid,rss_mb,run_id,runtime_log,seconds_since_start,seed,shots,step,timestamp,val_top1
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3040,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1187.126013866,,,184,2026-05-10T09:49:49.223427Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3060,23034.0,5576.875,99,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1194.440513166,,,204,2026-05-10T09:49:56.538138Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3080,23034.0,5576.875,97,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1201.803898537,,,224,2026-05-10T09:50:03.901355Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3100,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1209.223638488,,,244,2026-05-10T09:50:11.321085Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3120,23034.0,5576.875,97,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1216.608224653,,,264,2026-05-10T09:50:18.703176Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3140,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.09375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1223.936146348,,,284,2026-05-10T09:50:26.033713Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3160,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1231.255119639,,,304,2026-05-10T09:50:33.352075Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3180,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1238.568234732,,,324,2026-05-10T09:50:40.664905Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3200,23034.0,5576.875,94,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1245.930626711,,,344,2026-05-10T09:50:48.027656Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3220,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1253.300235811,,,364,2026-05-10T09:50:55.397715Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3240,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1260.695082513,,,384,2026-05-10T09:51:02.790583Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3260,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1268.094500942,,,404,2026-05-10T09:51:10.191959Z,
,,0.0,610.20947265625,4860.0,,8,runtime_step,train_stage1,3264,23034.0,5576.875,97,modal,3822.82421875,4860.0,,2,5339.09765625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1269.579473982,,,408,2026-05-10T09:51:11.676926Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3280,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1283.816471832,,,16,2026-05-10T09:51:25.911888Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3300,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1291.2571888740001,,,36,2026-05-10T09:51:33.354940Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3320,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1298.675168462,,,56,2026-05-10T09:51:40.771964Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3340,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1306.0676094140001,,,76,2026-05-10T09:51:48.164988Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3360,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1313.38159863,,,96,2026-05-10T09:51:55.478236Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3380,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1320.67327837,,,116,2026-05-10T09:52:02.770838Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3400,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1327.971966864,,,136,2026-05-10T09:52:10.069615Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3420,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1335.273121373,,,156,2026-05-10T09:52:17.370907Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3440,23034.0,5576.875,95,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1342.633328338,,,176,2026-05-10T09:52:24.729773Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3460,23034.0,5576.875,95,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1350.035878324,,,196,2026-05-10T09:52:32.131566Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3480,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1357.441779988,,,216,2026-05-10T09:52:39.539320Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3500,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1364.843812854,,,236,2026-05-10T09:52:46.941281Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3520,23034.0,5576.875,94,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1372.2073798650001,,,256,2026-05-10T09:52:54.305134Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3540,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1379.513682019,,,276,2026-05-10T09:53:01.608971Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3560,23034.0,5576.875,96,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1386.788571158,,,296,2026-05-10T09:53:08.885115Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3580,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1394.086419415,,,316,2026-05-10T09:53:16.184099Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3600,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1401.311546467,,,336,2026-05-10T09:53:23.409261Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3620,23034.0,5576.875,97,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1408.547049818,,,356,2026-05-10T09:53:30.644452Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3640,23034.0,5576.875,98,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1415.796792849,,,376,2026-05-10T09:53:37.894453Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3660,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1423.0465052920001,,,396,2026-05-10T09:53:45.144020Z,
,,0.0,610.20947265625,4860.0,,9,runtime_step,train_stage1,3672,23034.0,5576.875,100,modal,3822.82421875,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1427.430376859,,,408,2026-05-10T09:53:49.526537Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3680,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1437.877688603,,,8,2026-05-10T09:53:59.973420Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3700,23034.0,5576.875,99,modal,3823.0,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1445.153009907,,,28,2026-05-10T09:54:07.250809Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3720,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1452.424733456,,,48,2026-05-10T09:54:14.522083Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3740,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.27734375,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1459.755226175,,,68,2026-05-10T09:54:21.851800Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3760,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28125,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1467.10556004,,,88,2026-05-10T09:54:29.202859Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3780,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.28125,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1474.463869865,,,108,2026-05-10T09:54:36.560040Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3800,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.28125,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1481.87891549,,,128,2026-05-10T09:54:43.973142Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3820,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28125,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1489.250352238,,,148,2026-05-10T09:54:51.348120Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3840,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1496.560486378,,,168,2026-05-10T09:54:58.657544Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3860,23034.0,5576.875,95,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1503.871616073,,,188,2026-05-10T09:55:05.968158Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3880,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1511.098850264,,,208,2026-05-10T09:55:13.196610Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3900,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1518.312784003,,,228,2026-05-10T09:55:20.410410Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3920,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1525.531449082,,,248,2026-05-10T09:55:27.629130Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3940,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1532.781501764,,,268,2026-05-10T09:55:34.878646Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3960,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1540.04988807,,,288,2026-05-10T09:55:42.145339Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,3980,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1547.345161112,,,308,2026-05-10T09:55:49.442907Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,4000,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1554.641771086,,,328,2026-05-10T09:55:56.738443Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,4020,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1561.951234692,,,348,2026-05-10T09:56:04.048987Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,4040,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1569.245626182,,,368,2026-05-10T09:56:11.342509Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,4060,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1576.582180372,,,388,2026-05-10T09:56:18.679905Z,
,,0.0,610.38525390625,4860.0,,10,runtime_step,train_stage1,4080,23034.0,5576.875,95,modal,3823.0,4860.0,,2,5339.28515625,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1584.01050426,,,408,2026-05-10T09:56:26.107552Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4100,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1598.663740318,,,20,2026-05-10T09:56:40.759534Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4120,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1606.049467982,,,40,2026-05-10T09:56:48.147133Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4140,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1613.415322407,,,60,2026-05-10T09:56:55.512996Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4160,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1620.776857611,,,80,2026-05-10T09:57:02.874478Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4180,23034.0,5576.875,96,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1628.1903276,,,100,2026-05-10T09:57:10.285943Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4200,23034.0,5576.875,95,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1635.589931303,,,120,2026-05-10T09:57:17.684478Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4220,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1643.024012818,,,140,2026-05-10T09:57:25.121238Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4240,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1650.332625371,,,160,2026-05-10T09:57:32.429643Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4260,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1657.639118485,,,180,2026-05-10T09:57:39.735044Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4280,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1664.919004097,,,200,2026-05-10T09:57:47.016661Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4300,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1672.2182470120001,,,220,2026-05-10T09:57:54.312419Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4320,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1679.588200271,,,240,2026-05-10T09:58:01.683882Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4340,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1686.969112493,,,260,2026-05-10T09:58:09.065684Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4360,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1694.395901092,,,280,2026-05-10T09:58:16.493686Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4380,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1701.781695705,,,300,2026-05-10T09:58:23.879288Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4400,23034.0,5576.875,100,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1709.124480333,,,320,2026-05-10T09:58:31.222076Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4420,23034.0,5576.875,97,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1716.404671864,,,340,2026-05-10T09:58:38.502057Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4440,23034.0,5576.875,98,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1723.660512094,,,360,2026-05-10T09:58:45.758153Z,
,,0.0,610.20947265625,4860.0,,11,runtime_step,train_stage1,4460,23034.0,5576.875,94,modal,3823.0,4860.0,,2,5339.29296875,promptsrc-nc-main-20260510-192533,/vol/runs/promptsrc-nc-main-20260510-192533/stage1/oxford_flowers/shot16/seed1/ViT-B-16/logs/runtime.jsonl,1730.974134478,,,380,2026-05-10T09:58:53.070288Z,
