cpu_percent,cuda_memory_allocated_mb,cuda_memory_reserved_mb,epoch,event,function,global_step,gpu_memory_total_mb,gpu_memory_used_mb,gpu_utilization_percent,hostname,max_cuda_memory_allocated_mb,max_cuda_memory_reserved_mb,pid,rss_mb,run_id,runtime_log,seconds_since_start,step,timestamp
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3020,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.50390625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2003.719336753,668,2026-05-10T10:05:13.350942Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3040,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.50390625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2016.532985679,688,2026-05-10T10:05:26.165383Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3060,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.50390625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2029.335038238,708,2026-05-10T10:05:38.967489Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3080,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.50390625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2042.135623514,728,2026-05-10T10:05:51.768284Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3100,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2054.929214552,748,2026-05-10T10:06:04.561725Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3120,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2067.764568217,768,2026-05-10T10:06:17.397091Z
0.0,624.818359375,7498.0,4,runtime_step,train_stage1,3136,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2078.076272189,784,2026-05-10T10:06:27.708955Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3140,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2091.028267905,4,2026-05-10T10:06:40.659476Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3160,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2103.967351573,24,2026-05-10T10:06:53.599506Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3180,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2116.841148206,44,2026-05-10T10:07:06.473682Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3200,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2129.6552478,64,2026-05-10T10:07:19.287601Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3220,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2142.492572138,84,2026-05-10T10:07:32.125144Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3240,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2155.422258421,104,2026-05-10T10:07:45.054740Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3260,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2168.379155397,124,2026-05-10T10:07:58.011597Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3280,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2181.28408004,144,2026-05-10T10:08:10.916709Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3300,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2194.144163459,164,2026-05-10T10:08:23.776808Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3320,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2207.073406346,184,2026-05-10T10:08:36.705794Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3340,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2219.950300678,204,2026-05-10T10:08:49.582727Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3360,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2232.80638966,224,2026-05-10T10:09:02.439042Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3380,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2245.701476635,244,2026-05-10T10:09:15.334045Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3400,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2258.589602414,264,2026-05-10T10:09:28.222098Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3420,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2271.4610174160002,284,2026-05-10T10:09:41.093480Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3440,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2284.273873613,304,2026-05-10T10:09:53.906505Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3460,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2297.071108336,324,2026-05-10T10:10:06.703698Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3480,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2309.868972473,344,2026-05-10T10:10:19.501299Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3500,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2322.688275264,364,2026-05-10T10:10:32.320409Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3520,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2335.580098592,384,2026-05-10T10:10:45.212605Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3540,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2348.539792747,404,2026-05-10T10:10:58.172279Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3560,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2361.433509057,424,2026-05-10T10:11:11.066160Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3580,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2374.247682048,444,2026-05-10T10:11:23.880345Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3600,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2387.041701249,464,2026-05-10T10:11:36.674372Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3620,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2399.837342917,484,2026-05-10T10:11:49.469835Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3640,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2412.69490093,504,2026-05-10T10:12:02.327475Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3660,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2425.5642659210002,524,2026-05-10T10:12:15.196791Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3680,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2438.542362106,544,2026-05-10T10:12:28.174818Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3700,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2451.463545859,564,2026-05-10T10:12:41.096062Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3720,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2464.343184855,584,2026-05-10T10:12:53.975704Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3740,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2477.245981249,604,2026-05-10T10:13:06.878528Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3760,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.5078125,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2490.119725026,624,2026-05-10T10:13:19.752313Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3780,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2502.99768327,644,2026-05-10T10:13:32.630338Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3800,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2515.893475239,664,2026-05-10T10:13:45.526068Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3820,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2528.732423711,684,2026-05-10T10:13:58.364967Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3840,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2541.562087711,704,2026-05-10T10:14:11.194488Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3860,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2554.417470464,724,2026-05-10T10:14:24.050152Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3880,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2567.315636814,744,2026-05-10T10:14:36.948069Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3900,23034.0,8216.875,98,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2580.157688058,764,2026-05-10T10:14:49.790093Z
0.0,624.994140625,7498.0,5,runtime_step,train_stage1,3920,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2592.959109645,784,2026-05-10T10:15:02.591800Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,3940,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2616.405981755,20,2026-05-10T10:15:26.036287Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,3960,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2629.330770242,40,2026-05-10T10:15:38.963199Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,3980,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2642.168991057,60,2026-05-10T10:15:51.801433Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4000,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2654.985758914,80,2026-05-10T10:16:04.617811Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4020,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2667.802669498,100,2026-05-10T10:16:17.435019Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4040,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2680.653889216,120,2026-05-10T10:16:30.286491Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4060,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2693.531248677,140,2026-05-10T10:16:43.163478Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4080,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2706.4105726,160,2026-05-10T10:16:56.043142Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4100,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2719.302643559,180,2026-05-10T10:17:08.934796Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4120,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2732.153790184,200,2026-05-10T10:17:21.786409Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4140,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2744.96726943,220,2026-05-10T10:17:34.599950Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4160,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2757.791723844,240,2026-05-10T10:17:47.424198Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4180,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2770.640116934,260,2026-05-10T10:18:00.272427Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4200,23034.0,8216.875,98,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2783.49904718,280,2026-05-10T10:18:13.131379Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4220,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2796.361666998,300,2026-05-10T10:18:25.994240Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4240,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2809.228768191,320,2026-05-10T10:18:38.861421Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4260,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2822.11494013,340,2026-05-10T10:18:51.747552Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4280,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2834.9798528,360,2026-05-10T10:19:04.612370Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4300,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2847.8107066850002,380,2026-05-10T10:19:17.442487Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4320,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2860.621605684,400,2026-05-10T10:19:30.253974Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4340,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2873.43484993,420,2026-05-10T10:19:43.067271Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4360,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2886.292197553,440,2026-05-10T10:19:55.924891Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4380,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2899.126142957,460,2026-05-10T10:20:08.758766Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4400,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2911.991836429,480,2026-05-10T10:20:21.624451Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4420,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2924.850366767,500,2026-05-10T10:20:34.482901Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4440,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2937.704667307,520,2026-05-10T10:20:47.336581Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4460,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2950.567090259,540,2026-05-10T10:21:00.199396Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4480,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2963.436769668,560,2026-05-10T10:21:13.069479Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4500,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2976.269643069,580,2026-05-10T10:21:25.901920Z
0.0,624.818359375,7498.0,6,runtime_step,train_stage1,4520,23034.0,8216.875,100,modal,6377.95263671875,7498.0,2,5844.515625,promptsrc-nc-main-20260510-192531,/vol/runs/promptsrc-nc-main-20260510-192531/stage1/stanford_cars/shot16/seed1/ViT-B-16/logs/runtime.jsonl,2989.127468085,600,2026-05-10T10:21:38.760210Z
